Epoch,Loss_D,Loss_G
1,1.4389005978463105,3899.4553883589433
2,1.4389367208955037,3451.1702847138295
3,1.4392644325013977,3038.653928640798
4,1.4389336668984007,2661.271273955456
5,1.4389681895134858,2318.0598805464433
6,1.4390963072276246,2007.8515881280214
7,1.4395409479984262,1729.2489168788848
8,1.4396910101010654,1480.6631358446996
9,1.4390355355173186,1260.3469649678436
10,1.4389768516161165,1066.478680858296
11,1.4383029206681646,897.1026048186076
12,1.4399816357628417,750.1995731585592
13,1.439332122960802,623.740966796875
14,1.4400699336225815,515.7076308108167
15,1.4396405825957408,424.15721054498664
16,1.43949244891741,347.19267534287593
17,1.4392774934926744,282.9906889351692
18,1.440120862992429,229.8755219180281
19,1.438846061901493,186.3042577248252
20,1.4396015030244438,150.8788853429299
21,1.439090632601996,122.32439941069039
22,1.4395118161459655,99.50086932946306
23,1.4401888531215943,81.41648502244475
24,1.4402306395999633,67.2045691052853
25,1.4403174509659658,56.13448068186723
26,1.4397071672407962,47.58785797877865
27,1.44065174147569,41.04301326182666
28,1.4397555359160703,36.0664924495128
29,1.4393208784293074,32.30603017859696
30,1.4395932663870121,29.482384476213824
31,1.440388030768758,27.370585815682595
32,1.4397123558086584,25.79738440961469
33,1.4397614614739602,24.62355530459578
34,1.4398074485979027,23.746324707789974
35,1.439163223814569,23.078041466560155
36,1.439356007628678,22.563496205029566
37,1.4401400319779116,22.15904547759841
38,1.4391180138561608,21.83354584288202
39,1.4396373744827609,21.56146179114916
40,1.4399727227279495,21.325309648039593
41,1.440253781350278,21.1155317211678
42,1.4403866970736678,20.92212720207088
43,1.4402278839553917,20.74084593841384
44,1.4401295297053638,20.567630989116857
45,1.4396536910072875,20.400655472476178
46,1.4398421694560604,20.237010692364603
47,1.4390280865832588,20.077277620852982
48,1.4392549003685378,19.91839448918295
49,1.4382537181864785,19.762301850714078
50,1.4396556866103114,19.60714630000499
51,1.4392852605377113,19.45285950971572
52,1.439310641578548,19.30113687041056
53,1.4396812046430387,19.14965506284935
54,1.440082293189033,18.999527061841764
55,1.4389224072187645,18.850749716574317
56,1.4400218975478114,18.70346203166477
57,1.4398100916193335,18.556927085581407
58,1.4403893130918892,18.411088153143613
59,1.4395882984551276,18.266323879937442
60,1.4399024919910326,18.12302461908667
61,1.4398437073217571,17.980294791374416
62,1.4404119852498092,17.839001787301584
63,1.439863399906053,17.6982639059836
64,1.439636117845609,17.558952637140262
65,1.4400971442954975,17.42021463720838
66,1.4396889486365556,17.282662523385568
67,1.4395716875297588,17.146514207618672
68,1.4394737086902007,17.011386997791945
69,1.439376041375471,16.876875577051994
70,1.4394537401462786,16.743633481020428
71,1.439479529528328,16.61068695026208
72,1.4391685427881735,16.478695843101207
73,1.4395843303005997,16.348119135061022
74,1.4396598602526753,16.218765891059327
75,1.440408075053389,16.089833517759544
76,1.4400159825277592,15.961388250740852
77,1.4395266692282744,15.8347478097315
78,1.4399333046286145,15.708792412478621
79,1.4398070883355747,15.584331517720091
80,1.4394049183439814,15.459871033937233
81,1.4397376788913874,15.336850387615394
82,1.4403099401221091,15.214033179520243
83,1.4399996508550907,15.092231513386931
84,1.4391530106739445,14.97173767722114
85,1.4396583039457627,14.8517803171063
86,1.4386646227283373,14.732624696763182
87,1.4395852635578557,14.614903318289235
88,1.4388815744147117,14.49746092380081
89,1.4393633077157795,14.381085364199475
90,1.4396010966590755,14.26581976558622
91,1.4398942922360332,14.151708049668791
92,1.4393712473179094,14.037245091812387
93,1.439212104233589,13.923913592133074
94,1.4396872500688331,13.812100557991155
95,1.4399577366054388,13.700870687790339
96,1.4398363117355009,13.589843481285138
97,1.4390486432702503,13.479611407327388
98,1.4394710478861688,13.370933248193225
99,1.44035539574386,13.262614661158779
100,1.4395902288552807,13.15497931064163
101,1.4395919873569551,13.048659293032483
102,1.4399995323044161,12.942788845926358
103,1.4394506025050886,12.836977879645415
104,1.4398478151026353,12.732689831138316
105,1.44009825735461,12.629064891878413
106,1.4403368149014468,12.526118104629095
107,1.439636731674658,12.423766931776184
108,1.4394359588623047,12.3222080093721
109,1.4392957865203941,12.221628626407181
110,1.439421431135736,12.121523988839671
111,1.4396983595842814,12.022495343540255
112,1.439365637236537,11.924165694094494
113,1.4396392311180495,11.82645710265439
114,1.4397416075290237,11.729446242527409
115,1.4397135136535812,11.632486722745949
116,1.4391111379170287,11.537352045596634
117,1.4399872102790117,11.441956008995435
118,1.4389461660912024,11.347863413352334
119,1.439171561878689,11.253849456323444
120,1.4401386660106934,11.161124766860878
121,1.4393851355294496,11.068845706750016
122,1.4397669273186784,10.97683047721399
123,1.4397127555878781,10.88615801057763
124,1.4394156254457506,10.796209356402825
125,1.4388480094256322,10.706032152333972
126,1.438981617353239,10.617100852629099
127,1.4391471806152092,10.528052804219788
128,1.4394621401201955,10.441364615003048
129,1.4394005425068555,10.353547417656493
130,1.4392827894147588,10.266823162690052
131,1.4396762505420664,10.181095781905874
132,1.4398292065983977,10.095999749325916
133,1.4386242279031658,10.01085240274503
134,1.4393109451999981,9.927555542624457
135,1.4390637848258676,9.844019657999112
136,1.439807138390304,9.761439244391509
137,1.439612794976208,9.67931852814901
138,1.4399758853965043,9.59717850658775
139,1.4392097062168858,9.515796192443172
140,1.4398088810852219,9.43578872364529
141,1.439385798095998,9.355757328686794
142,1.4399567104834878,9.27680670490581
143,1.4392500681113143,9.1978944283164
144,1.4399433491638352,9.119781083164952
145,1.439669614997358,9.042377087292751
146,1.4399747492858719,8.965487511777088
147,1.4402826108985185,8.888863679453813
148,1.4405436364326687,8.813157144831031
149,1.4394318800604804,8.737626966191918
150,1.4406118801285548,8.662647410650939
151,1.4395362118989723,8.588054741285124
152,1.4392469475941105,8.514345242832247
153,1.4389292548374577,8.44094531970788
154,1.4394344414136686,8.36827447269503
155,1.4397160934479856,8.296387756727018
156,1.4400105417104057,8.224918755378512
157,1.439571034842433,8.153839517034879
158,1.4404117059971087,8.083032702872766
159,1.43989236183588,8.013081495274497
160,1.4394416506119196,7.942966627152585
161,1.439180391928109,7.874319239874571
162,1.4387679784996075,7.8054273879330465
163,1.4396560890239904,7.737369616387299
164,1.439443563888086,7.669360666643849
165,1.4398130850238695,7.602632849255978
166,1.4396907907823173,7.5358568028191835
167,1.4393956516329096,7.469950894624489
168,1.439953190845679,7.404513680473876
169,1.4395174308376417,7.339205415209354
170,1.4390329958984207,7.274206277415239
171,1.4386388524461187,7.210093888129977
172,1.4397174534876702,7.1461267892826985
173,1.4390614487189615,7.082826174425157
174,1.4397638832007982,7.0191849345001724
175,1.439246101932631,6.9574257076115895
176,1.4395266455181397,6.894958804325504
177,1.4407121799268776,6.833259909192502
178,1.4394774292055414,6.772298185864865
179,1.4396709256409281,6.7120545213393745
180,1.439640217064494,6.651337997689431
181,1.439611245255444,6.591809823368136
182,1.4395168598185586,6.532488051040397
183,1.4394185523301857,6.4738391986868
184,1.4387549188255606,6.414982253016688
185,1.4392518503231237,6.356481423035511
186,1.439074750104662,6.299242101321563
187,1.438491364868965,6.241839782967752
188,1.4395960470589484,6.185153015410703
189,1.4392232585348477,6.128998266399236
190,1.4393115274155337,6.072652013262332
191,1.4396653945933389,6.016865369364702
192,1.439287323319451,5.96184750024785
193,1.439623803723583,5.906999224457293
194,1.4398511516455128,5.852678638795463
195,1.4396206851822237,5.798024398845862
196,1.4392273287746788,5.74466445828011
197,1.4395011182648043,5.691257500516776
198,1.4399248493310497,5.6389279049404415
199,1.439446009983674,5.585868319095169
200,1.439904921621249,5.533414888118512
201,1.4397936921093346,5.482460899247649
202,1.4400251392501493,5.430438955844436
203,1.4400396465596572,5.380272833681897
204,1.439675564265383,5.328698089768214
205,1.439428036384161,5.2791491371492
206,1.4394074335941294,5.228957165670658
207,1.4397608338139993,5.179370666735739
208,1.4396636900980828,5.130203402503419
209,1.4395066038679682,5.08103529787854
210,1.439531098413204,5.032836998365202
211,1.439334014502678,4.984597477465044
212,1.4399650623785198,4.936810846486803
213,1.4397201353673776,4.889823847712733
214,1.439673614765399,4.8425344050918495
215,1.4399333039699997,4.795314143375797
216,1.4392132917161804,4.749541503948401
217,1.439571148124189,4.702960188217585
218,1.439812469218976,4.657197269945513
219,1.4399466343347538,4.612092932284866
220,1.4391417621907607,4.566736684978338
221,1.439590952673011,4.521608471211808
222,1.4392013931801306,4.477385307543845
223,1.4394357085886582,4.433242289400891
224,1.4390189292022537,4.389347985304521
225,1.439201170568308,4.3461326288254885
226,1.4394587410089061,4.3028164357770216
227,1.4386764007378678,4.2595980707453105
228,1.4398261354773083,4.217346789428542
229,1.4390828767534118,4.175285399948036
230,1.439548744022517,4.133299132078392
231,1.4394354405324103,4.091617497291354
232,1.4398012991109606,4.049869713862298
233,1.4391962882563554,4.009408618863775
234,1.4397020774651628,3.9683534796066704
235,1.4394575252058757,3.9276224381357268
236,1.4395763459126594,3.8873175823886092
237,1.438981913071311,3.847862152763493
238,1.439708118280653,3.808446137286023
239,1.4390865333831113,3.7689804227312624
240,1.4392659967116888,3.7293419113475315
241,1.4391475250707806,3.691117417087871
242,1.439034820920196,3.6529877646851934
243,1.4394000439354069,3.614371576361893
244,1.439152956667526,3.5767163835177764
245,1.4400767805826598,3.5388438174737753
246,1.439912279666458,3.5013139313755772
247,1.4390957414774606,3.4641868672976837
248,1.4391869800525476,3.427376716835064
249,1.4391306586028463,3.39071563989418
250,1.4400446362258321,3.3546982088141677
251,1.4394229584635951,3.3186799070453117
252,1.4395544917543948,3.282514528674974
253,1.4394449048279399,3.2472168450856076
254,1.440019230157631,3.2118319753783844
255,1.4395824907892976,3.176660387555539
256,1.4388529029340376,3.1420279023397035
257,1.438964070536155,3.107648426656565
258,1.4394497298403999,3.073170415604312
259,1.439546841942803,3.039461168795001
260,1.4396209749727618,3.005761676071757
261,1.439612289818611,2.972193769328502
262,1.4386962033108452,2.9387195808452797
263,1.4392970069337285,2.9058751770145985
264,1.4393639281309771,2.8729926670453825
265,1.4399111778037983,2.840306231988728
266,1.4394431318367384,2.808256146657533
267,1.4394142285236338,2.776115799477087
268,1.4392671815598208,2.744110420922548
269,1.4396469533772758,2.712620013326571
270,1.4393862525402512,2.681026938211852
271,1.439221687738408,2.650057035256486
272,1.4396858399744192,2.61886828512118
273,1.4397278516990704,2.587925395912887
274,1.4393529780003247,2.557485360466973
275,1.4395073935471845,2.527090048921701
276,1.4385505664414464,2.497234517039515
277,1.439255714416504,2.467546933263705
278,1.4394419278887753,2.4378819004606807
279,1.4390152580830273,2.408406204940206
280,1.4401891185433826,2.3793666125661104
281,1.4389650768996602,2.3501504257897645
282,1.4395142009903712,2.320916030947016
283,1.4398954020020711,2.29278166254581
284,1.4388580585711568,2.264191192816634
285,1.439684445686762,2.236121420043608
286,1.439547399789589,2.208296553206049
287,1.4393404024081995,2.180398566946799
288,1.4394929613197707,2.153113698432459
289,1.4398073030440188,2.1253905441220953
290,1.4391746652719066,2.0981561452644306
291,1.4386763131420914,2.0715460131840153
292,1.4395281840424512,2.0442428984036103
293,1.439006640766207,2.0176359592880333
294,1.4397094579032772,1.9919290338431932
295,1.4396681976581804,1.9652972688991062
296,1.4391392469406128,1.9396891857379048
297,1.4395664093902756,1.91417463971765
298,1.4393424737519322,1.8891957682140625
299,1.439520043562789,1.8655792692089608
300,1.4400814508206279,1.843244185105213
301,1.4393079050338071,1.8226410130769508
302,1.4396473439358874,1.8043175580093216
303,1.4387811672621669,1.7880416568471582
304,1.4387336844238787,1.77443795177818
305,1.4392217147416173,1.7630131988894215
306,1.438885873193899,1.754517476861648
307,1.4397383513371589,1.7482880248549235
308,1.4383238784516055,1.743996806566228
309,1.4403231795980127,1.7416582858364884
310,1.4396054112450194,1.7399102192557319
311,1.4391748391462293,1.7390925515422504
312,1.4400602783287428,1.7385430658719816
313,1.4397281085588656,1.7386596841706756
314,1.4396176035232966,1.7387120638104434
315,1.4389418370157316,1.7383909232050017
316,1.439558196462979,1.7381961115157407
317,1.4398470794298373,1.7386095411869702
318,1.4389790941997127,1.737704431813066
319,1.4385074982985606,1.7381265420281427
320,1.439435854142542,1.7380602366357878
321,1.4392697389613198,1.7380835120849187
322,1.4384817688504636,1.7383958647922917
323,1.4394151011883225,1.7381198024222864
324,1.439738842005229,1.7382281221737519
325,1.4385937906760538,1.738121879034938
326,1.439135751671554,1.738491996875784
327,1.4396169100018497,1.7380261882234014
328,1.4395094918941267,1.7380146157017071
329,1.4393500708743354,1.738330630966313
330,1.4393629224260867,1.7380566722121686
331,1.4390938097600778,1.7380539099814483
