Epoch,Loss_D,Loss_G
1,1.4423032854143427,3900.2938657307495
2,1.442443411653213,3452.0105371633285
3,1.4422741693686385,3039.489024462621
4,1.441900570089646,2662.064192798256
5,1.4427198197960196,2318.7903614360325
6,1.4423465860482738,2008.5135133859203
7,1.4422484405791562,1729.8363954322772
8,1.4418643811789666,1481.176571672134
9,1.4419987721996412,1260.823270513208
10,1.4421720083247231,1066.9205952849836
11,1.4417587123523101,897.4954847472808
12,1.441579631020351,750.5387627195917
13,1.441895660774484,624.0247826339131
14,1.440814321870962,515.9443168850894
15,1.4418341645878323,424.3336598095973
16,1.4423960539517482,347.3175207317205
17,1.4424067129746327,283.07959043386893
18,1.4427136380369492,229.94647916509302
19,1.4430167141540275,186.3707778677756
20,1.442546324176683,150.93877853477858
21,1.4424633808557499,122.36648804048149
22,1.4422669687323808,99.53693200211498
23,1.4425249185351376,81.4526015223719
24,1.442354941894995,67.24988823569282
25,1.4421623681790263,56.18205381361819
26,1.4417262689843362,47.63503320177616
27,1.4424407883902282,41.083852335892985
28,1.4417832964691668,36.10086320908689
29,1.442547115831744,32.33796992222907
30,1.4420568561027063,29.51364321208132
31,1.4419108405297631,27.40548988468739
32,1.4423183176398935,25.83548897801183
33,1.443180391801655,24.66222871601252
34,1.4420829767680299,23.782957962204737
35,1.442722890258494,23.114839458992467
36,1.4428584338551727,22.59865599574305
37,1.4426044331071126,22.191477296102114
38,1.4425273139173813,21.861367462748323
39,1.4426747283882857,21.58640011107724
40,1.4423147644127272,21.349352083153487
41,1.4422242252866209,21.137648629878765
42,1.4427890994930794,20.943761815023684
43,1.44274412927048,20.76168761068945
44,1.4419441763208716,20.58863245716411
45,1.4417550438675433,20.421750274152387
46,1.4422079726477355,20.258477437562046
47,1.4430470802507347,20.09773930923715
48,1.4423946366125708,19.939115081702806
49,1.4421313164642502,19.782303320110174
50,1.442326971839146,19.627208151211395
51,1.4424838802432487,19.473653645805232
52,1.442553542595542,19.320900332203227
53,1.4427509004898493,19.169660146723796
54,1.442325777770406,19.019500258219175
55,1.4427732901019945,18.87024225055842
56,1.442603363516581,18.723219233981812
57,1.4422961190260577,18.576127763611176
58,1.442300702985479,18.430450355150423
59,1.4429609815060105,18.285346626576796
60,1.4423134188625695,18.141693631588424
61,1.442230603312919,17.999030856137775
62,1.44204114682108,17.857641462463043
63,1.442268058739973,17.716955553760844
64,1.4424962437613893,17.576866908626663
65,1.4420145559047468,17.438552371704777
66,1.4427651292052717,17.3007612070326
67,1.4426672557440912,17.164529157606935
68,1.441810027670465,17.02929883503782
69,1.442212180538072,16.894268520629208
70,1.4426388154372325,16.761039754962393
71,1.442612395102148,16.628344267112773
72,1.442621228444642,16.496376480186843
73,1.442199730741385,16.365595506699705
74,1.4422896152043212,16.2356310154193
75,1.4421752315858452,16.10692690222303
76,1.4422862839303623,15.978741129458939
77,1.4421869410994304,15.851544590944743
78,1.4423856985503138,15.725470974959062
79,1.4424141210745711,15.599842240138607
80,1.4423845354364722,15.475817880577804
81,1.4422689900213843,15.352098875941493
82,1.4421813408972808,15.22983198007826
83,1.4419401113499595,15.10761326847814
84,1.4422295850943465,14.986799608936625
85,1.4423300897218905,14.866950251120889
86,1.4426440850147226,14.747639519075003
87,1.442546460509959,14.629887017097262
88,1.4427187192505895,14.512716193225502
89,1.442285292056384,14.396488769278342
90,1.4426637156892217,14.280712881140946
91,1.4427001864870608,14.166263912264155
92,1.4424993912818023,14.051638366109099
93,1.4425234537756904,13.938745546077497
94,1.4428249050899105,13.82607149155759
95,1.442358435846824,13.714498909797458
96,1.4424700012523166,13.6038905454604
97,1.4423905571521316,13.494015098276718
98,1.4421579976108192,13.38471859463012
99,1.4423276758984307,13.276385049134987
100,1.4426203709280951,13.16885265856158
101,1.4421533629380536,13.062284306268007
102,1.442302169062156,12.95574641886337
103,1.4427492783214506,12.850752609210778
104,1.4418719374672484,12.745883936381471
105,1.4424331076237378,12.642316459950822
106,1.4421975441400516,12.539452310425142
107,1.442153899709164,12.436903073642794
108,1.442725176969286,12.33564188203759
109,1.4427683182184208,12.234498793248973
110,1.442726721421131,12.134433251059516
111,1.4425671805334355,12.035545280625149
112,1.4420653627722302,11.937305977331341
113,1.4424400494243559,11.838889648901166
114,1.4420033192766306,11.741627745865458
115,1.4427329176697283,11.645291270472068
116,1.4423613390211243,11.549418639082935
117,1.442014794323326,11.454470239291533
118,1.4417890442010448,11.359923726287336
119,1.442167250490979,11.265924142869139
120,1.4418630744870855,11.172572172807724
121,1.442222931108422,11.080583177218779
122,1.4414076475807316,10.988850235280411
123,1.4425620051378703,10.89795006177702
124,1.4423345913544545,10.807560330596418
125,1.4428193977524562,10.717878162531562
126,1.442319777130422,10.628537067392255
127,1.4425872057182354,10.54019120253252
128,1.4421160227686003,10.452114389746228
129,1.4423566727348454,10.36486216803282
130,1.4418810006663285,10.278170485522866
131,1.4422145825064643,10.192383897897288
132,1.4422968415265585,10.107098452952686
133,1.4421037376256278,10.022739452551741
134,1.442645535943258,9.938466451444679
135,1.4424482057107746,9.85486832508066
136,1.4420759539577843,9.771863204998207
137,1.4424084385455642,9.689745739678651
138,1.442116501581603,9.607644254990046
139,1.4422276270323695,9.527112655218135
140,1.4425836090224882,9.446550179581616
141,1.4423473355519838,9.366310430495119
142,1.4422882215752786,9.286706023453348
143,1.4427008898877307,9.208177055443189
144,1.4425932300683544,9.130241978892965
145,1.4424895621136407,9.052365139703065
146,1.4425285764820668,8.97536741962749
147,1.441863751543161,8.898692779119502
148,1.4424041904797211,8.822623948365944
149,1.4415727089781787,8.74728189120635
150,1.441543713458994,8.672197747625699
151,1.4421892034414723,8.597956156862375
152,1.4416937544859576,8.52392733031215
153,1.441798218706036,8.450601693675004
154,1.441958723147271,8.378134532528028
155,1.4426621666270725,8.305630747125953
156,1.4422271021163267,8.23402677188262
157,1.442105019948759,8.163198428917985
158,1.4425414161787506,8.092412305800295
159,1.4427563248418314,8.022157521537654
160,1.4421174578903788,7.95198027468518
161,1.4417501879001848,7.883478127790419
162,1.4424697990575548,7.8145483211917774
163,1.442506325837657,7.746438916875513
164,1.4426348024968942,7.678491168259257
165,1.442074095346651,7.611421951272869
166,1.4423974021363652,7.5447654829499475
167,1.4425591612389075,7.478345841992626
168,1.4424603676927683,7.412550639052418
169,1.4421047617717342,7.346971409096902
170,1.442135837196645,7.282766526575246
171,1.4422355910032494,7.218278982362695
172,1.4421363469645463,7.154717126603943
173,1.442098419969253,7.090997132148532
174,1.4422981192393856,7.0279864105730425
175,1.4427919993743052,6.965662961506712
176,1.4420045120281408,6.903430551455166
177,1.442090452705299,6.841692352821814
178,1.4425885914438996,6.780915600160209
179,1.441913839861833,6.7197986334068345
180,1.442304749515175,6.659476986247531
181,1.4429534271935731,6.599238598544295
182,1.4426360999681673,6.540292170824926
183,1.442346013053346,6.481004930991494
184,1.4423565976527515,6.422609603207414
185,1.4422826681347842,6.364655623778454
186,1.442549158196423,6.3067686307496125
187,1.4419985054606232,6.249346754168937
188,1.441988781670839,6.192437485436709
189,1.4424974984226964,6.135406768124406
190,1.442304717243047,6.079734225299477
191,1.4424274791011493,6.024137907923914
192,1.4425077747903476,5.9687977732874415
193,1.442064675836932,5.913900356924995
194,1.4433487028048184,5.859615170494628
195,1.4420416961058726,5.805743559947989
196,1.4420976454381784,5.751635970331687
197,1.4425568738695007,5.698473772291321
198,1.442027300102276,5.645060889628711
199,1.4424516120668274,5.593252382225753
200,1.442856689843025,5.540623733351903
201,1.4420388594516733,5.488789384536322
202,1.4422708045053219,5.437359359382924
203,1.4424036398776987,5.386870297279147
204,1.4422244426295243,5.335589717106266
205,1.442177283829747,5.285578377339062
206,1.442298727140901,5.235684547635073
207,1.4419398992759747,5.186184719781191
208,1.4420080217867266,5.137023883629899
209,1.4427758494793381,5.088090741173339
210,1.4421572132005218,5.039071949806003
211,1.4428255241878785,4.991148155697143
212,1.442271085075252,4.943637004873371
213,1.4427404871303073,4.895863899209881
214,1.441887701413908,4.848661765209219
215,1.442270513397554,4.802091508939121
216,1.4417498105138704,4.75554567674247
217,1.4422950500941407,4.709100773321331
218,1.442137448827206,4.663381273575251
219,1.4429482603600012,4.61826852145116
220,1.4427275440310905,4.572747791669645
221,1.4420854156188543,4.527802641220514
222,1.442267880913961,4.483415403418778
223,1.442130315369664,4.439318401378821
224,1.4422999238441003,4.395338651225053
225,1.4423283081686957,4.351786618733274
226,1.442263749422948,4.308753677494618
227,1.4421352312709745,4.265878379674247
228,1.4421028965744525,4.223426771427387
229,1.4424924712154747,4.18080599136774
230,1.4422796213824447,4.138904547823068
231,1.441975563270611,4.097625737690794
232,1.4421431557249629,4.055519575572146
