Epoch,Loss_D,Loss_G
0,0.2208735072645693,5.560065116033535
1,0.6044973986254213,1.861736915882121
2,0.7329174078465825,1.6660462785820935
3,1.208994906086948,1.5477774195908183
4,1.4463288849065317,1.399270103122648
5,1.6268556024158858,1.2805354726907299
6,1.6106812124094252,1.3053112140347285
7,1.7023316557565447,1.2825727602724213
8,1.6623766419801922,1.203973723050639
9,1.517670668538104,1.1816405436610649
10,1.4496832638978958,1.081321413016451
11,1.3854860874170756,1.0536494910387704
12,1.2178362448241828,1.0846028318062673
13,1.1616681735159942,1.0506379745941794
14,1.099238262321409,1.0767749228530168
15,1.0522250821247945,1.0742243006413812
16,1.0327251113910043,1.1176657243657506
17,0.9893216550020881,1.119307975413391
18,0.9312803346807785,1.142451561781583
19,0.8982796510938782,1.154547812036388
20,0.8741079142409793,1.1792588054475204
21,0.8183235481628397,1.1932275107552333
22,0.8067645662726618,1.2094131204304774
23,0.7661400585543385,1.2245242671413317
24,0.7412616962885988,1.231534317053484
25,0.7095913677913708,1.2654226392672208
26,0.7017878379611021,1.3029379973095425
27,0.6735239425746117,1.3099346638384446
28,0.6563373397397732,1.3486836430776186
29,0.6474533380724449,1.408175718059856
30,0.4285784106886848,2.1606089064429477
31,-3.5857259413814018,11.053376212304467
32,-0.14662625331905008,5.8180045972871515
33,0.8404716549657326,4.03913529274872
34,1.275714676847774,2.9349391325402654
35,1.3390285524215488,2.612262315513021
36,1.0362696924262285,2.365790397093441
37,1.0181701446765035,1.909205009924114
38,0.8311441334900935,1.8008059414710789
39,0.6700177143291873,1.7335610297503392
40,0.5432760871905649,1.7302004217442886
41,0.5079737756792353,1.6685566931798312
42,0.4711887273340594,1.6780516650136663
43,0.4218428831403427,1.718357452042195
44,0.42566909217044135,1.7509185915493835
45,0.41973051214745033,1.7503939475143813
46,0.3910760678639069,1.795357907345282
47,0.39599979911719896,1.812400457938073
48,0.3857864111826565,1.8321369757968418
49,0.3670440688317652,1.9478238422567673
50,0.3696481977378466,1.9717499761950246
51,0.36496816089798734,2.0318321783239672
52,0.36298228462756665,2.061762463651309
53,0.35523424787415986,2.158889981593875
54,0.3208807255681707,2.277581924232989
55,0.3545536217768548,2.4062292167494967
56,0.18806028399019611,3.033518067381
57,-0.4092202002172312,5.5525884638175125
58,0.305657668666945,4.06307449327648
59,0.5092462788629268,3.1804872906010453
60,0.4820006334979231,2.774708921408785
61,0.35242775560083967,2.4300764677274294
62,0.29987785631780467,2.333018751763507
63,0.2536837860365599,2.2799450317140444
64,0.2345073437163843,2.327852873841702
65,0.2455973964369758,2.4118164293673816
66,0.24241384880318825,2.41263055109846
67,0.18995176000489714,2.4742343774816606
68,0.19785040221820221,2.553402240434404
69,0.12245683018015234,3.1272682083245797
70,-0.013085173638486072,3.8873627017874743
71,-0.15197220362352404,5.3857421809138515
72,0.03130384637505969,4.579044624916098
73,0.37184228883922427,3.6638587173177393
74,0.23719755029151454,3.2950149069833494
75,0.14897919656163422,3.0005730212722694
76,0.17823334589847545,2.7797535552504313
77,0.10579899200418377,2.7712607670225493
78,0.10103235356715502,3.0304833262006223
79,0.09102517498132273,3.0139514122220032
80,0.013877070081826731,3.32261576836939
81,-0.12078663854967824,4.12310327219041
82,-0.34145244972481914,5.1837579742979605
83,-0.22193129912265758,5.207562872718053
84,0.054823577733329645,4.766573928996344
85,0.009348668775505782,4.4030601793889845
86,0.07395472513377996,4.083942737039282
87,0.005590026220564026,3.8341460349810057
88,-0.051243262067025536,3.759414838163892
89,0.03728398697152322,4.000734764897362
90,-0.04909303669112822,4.055687357048962
91,0.008597864959780025,4.073015690508468
92,-0.10246872671401303,3.8932797875852216
93,-0.018315673203758112,4.091565233567802
94,-0.12305761470320475,4.109069542990205
95,-0.12965188303046463,4.454666078419975
96,-0.08106768954524678,4.260243411222215
97,-0.2306738347638378,4.350773157994391
98,-0.2424523682225475,4.931501460997439
99,-0.15004154496430033,5.240076553426395
100,-0.2623223975218462,5.235600262057057
101,-0.25419280212887085,5.12282356800954
102,-0.44951985916380066,5.523449577679291
103,-0.4731504380373665,5.7500880482447085
104,-0.4151547004504757,6.002801056724886
105,-0.34310359289632975,6.126220432434293
106,-0.4213543241195257,6.043111363827195
107,-0.4815744695083871,6.112378934799637
108,-0.39477204683735884,6.331464714766866
109,-0.43374999517893925,6.2828364118686695
110,-0.24863612882340153,6.051894278157482
111,-0.32742073094647234,6.058403902290935
112,-0.4848613119915704,6.2709345126020315
113,-0.5950207838696011,6.659938287339816
114,-0.39978533159962015,6.398102996428369
115,-0.5475850984536482,6.031951020435733
116,-0.4884435949404595,6.438422616015481
117,-0.5763176057220164,6.7678219461967934
118,-0.8020179393541748,6.821151035925301
119,-0.5620093388452055,6.986802496633477
